,date,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°)
2124,2021-10-25,17.11,0.14,0.14,78.33,37.96,51.67,64.67,9.89,161.04
2125,2021-10-26,16.57,3.76,3.76,97.71,82.92,77.71,87.12,11.78,103.83
2126,2021-10-27,14.4,0.75,0.75,88.75,69.25,51.17,63.25,22.85,163.92
2127,2021-10-28,12.18,0.0,0.0,31.33,31.75,1.67,10.83,9.79,96.17
2128,2021-10-29,11.8,0.05,0.05,85.04,83.67,30.88,21.83,17.35,80.38
2129,2021-10-30,14.88,0.44,0.44,71.33,54.62,55.33,12.29,18.75,107.67
2130,2021-10-31,15.06,0.28,0.28,80.33,38.08,64.96,53.62,11.1,222.46
2131,2021-11-01,13.55,0.0,0.0,13.38,12.67,3.17,0.17,13.86,273.88
2132,2021-11-02,10.37,0.0,0.0,59.75,4.21,67.88,58.42,7.42,269.96
2133,2021-11-03,8.25,0.0,0.0,10.88,2.46,14.33,0.04,10.27,286.62
2134,2021-11-04,7.05,0.0,0.0,23.71,0.38,5.75,66.12,6.5,204.29
2135,2021-11-05,7.3,0.0,0.0,7.12,0.29,6.46,9.88,9.19,274.25
2136,2021-11-06,7.42,0.0,0.0,0.58,0.17,0.0,1.29,6.7,47.58
2137,2021-11-07,7.34,0.0,0.0,20.0,5.38,0.0,50.5,5.97,249.21
2138,2021-11-08,10.85,0.0,0.0,11.5,0.0,0.0,38.29,10.9,279.83
2139,2021-11-09,11.96,0.0,0.0,7.96,8.5,0.12,0.62,6.69,280.08
2140,2021-11-10,13.83,0.0,0.0,31.62,2.96,23.88,48.58,8.37,297.62
2141,2021-11-11,10.24,0.0,0.0,29.12,9.0,2.67,70.0,9.16,137.75
2142,2021-11-12,16.16,0.77,0.77,77.12,44.46,56.75,62.67,18.06,173.75
2143,2021-11-13,9.49,0.22,0.22,14.5,1.58,19.67,4.08,13.86,210.62
2144,2021-11-14,6.13,0.0,0.0,20.46,1.38,20.58,22.92,13.33,239.38
2145,2021-11-15,6.42,0.03,0.03,51.04,18.92,44.92,25.29,13.4,249.62
2146,2021-11-16,6.3,0.0,0.0,11.96,5.38,11.83,0.0,14.9,271.12
2147,2021-11-17,6.74,0.0,0.0,18.75,7.79,5.12,28.92,7.8,200.67
2148,2021-11-18,12.59,0.0,0.0,6.67,2.46,3.17,8.21,11.04,206.92
2149,2021-11-19,8.99,0.23,0.23,53.46,30.25,53.29,16.67,18.37,287.46
2150,2021-11-20,4.89,0.0,0.0,21.75,0.0,14.46,43.58,7.31,248.12
2151,2021-11-21,7.57,0.0,0.0,53.71,13.75,43.71,75.75,7.46,214.75
2152,2021-11-22,9.98,0.1,0.1,81.17,26.0,74.17,90.62,11.84,252.71
2153,2021-11-23,3.48,0.0,0.0,17.54,4.17,10.42,25.12,16.9,316.0
2154,2021-11-24,2.78,0.0,0.0,1.92,0.0,0.0,6.29,12.66,304.08
2155,2021-11-25,5.56,0.0,0.0,22.38,1.25,10.0,50.92,8.72,248.96
2156,2021-11-26,7.08,0.18,0.18,86.33,65.46,80.12,53.46,13.22,254.17
2157,2021-11-27,3.56,0.0,0.0,29.29,31.75,0.25,1.88,21.38,293.67
2158,2021-11-28,2.26,0.03,0.0,69.29,24.33,67.08,41.42,5.78,204.25
2159,2021-11-29,3.83,0.0,0.0,45.46,12.25,41.17,38.42,10.44,277.46
2160,2021-11-30,1.49,0.0,0.0,55.29,18.92,51.38,37.17,8.77,245.96
2161,2021-12-01,4.98,0.0,0.0,33.83,17.46,7.5,47.29,10.58,247.33
2162,2021-12-02,8.89,0.04,0.04,75.12,1.92,79.75,85.33,10.93,182.96
2163,2021-12-03,8.15,0.0,0.0,13.21,5.92,10.21,5.62,18.21,289.0
2164,2021-12-04,4.33,0.0,0.0,29.08,1.33,39.83,13.17,6.18,237.38
2165,2021-12-05,4.97,0.0,0.0,26.75,0.08,9.08,70.67,6.63,239.88
2166,2021-12-06,10.54,0.09,0.09,72.58,49.67,42.96,40.92,14.87,162.04
2167,2021-12-07,5.99,0.08,0.08,38.62,13.12,24.5,45.12,14.98,270.92
2168,2021-12-08,3.11,0.0,0.0,78.17,6.38,73.88,93.58,4.01,139.75
2169,2021-12-09,2.1,0.0,0.0,29.96,1.88,22.71,49.92,10.17,274.42
2170,2021-12-10,4.48,0.03,0.01,62.5,12.58,54.88,61.62,6.08,164.54
2171,2021-12-11,9.4,0.14,0.14,91.96,74.08,49.71,80.96,12.87,149.58
2172,2021-12-12,9.7,0.2,0.2,34.25,2.38,27.79,51.33,19.82,273.75
2173,2021-12-13,6.12,0.0,0.0,10.92,0.0,2.54,31.25,14.4,243.42
2174,2021-12-14,7.25,0.0,0.0,7.29,0.0,0.0,23.96,10.78,261.88
2175,2021-12-15,5.58,0.01,0.01,39.12,19.54,19.12,75.58,10.65,76.29
2176,2021-12-16,12.1,0.02,0.02,63.62,18.21,49.88,90.75,13.6,208.12
2177,2021-12-17,12.78,0.0,0.0,23.67,0.62,0.88,74.92,13.96,255.71
2178,2021-12-18,6.5,0.1,0.1,77.83,51.17,66.29,69.75,7.62,138.71
2179,2021-12-19,4.98,0.09,0.09,67.71,39.33,57.38,64.17,13.81,288.0
2180,2021-12-20,-0.73,0.0,0.0,1.62,0.0,0.33,4.83,10.05,272.71
2181,2021-12-21,1.11,0.0,0.0,17.08,0.79,0.83,52.71,9.33,220.92
2182,2021-12-22,5.0,0.18,0.18,74.71,71.67,55.42,55.38,13.22,223.96
2183,2021-12-23,1.32,0.0,0.0,12.92,5.62,5.62,14.71,13.81,295.62
2184,2021-12-24,1.05,0.05,0.01,60.46,16.5,53.42,47.58,5.43,130.54
2185,2021-12-25,4.35,0.38,0.38,94.58,49.29,82.38,79.29,7.1,159.08
2186,2021-12-26,7.97,0.0,0.0,40.96,32.21,17.96,6.83,14.03,310.79
2187,2021-12-27,2.78,0.0,0.0,45.79,12.67,45.54,40.12,7.55,218.88
2188,2021-12-28,4.3,0.09,0.09,76.17,46.79,64.38,54.25,7.89,220.96
2189,2021-12-29,5.85,0.21,0.21,94.33,72.29,51.29,59.0,6.28,64.38
2190,2021-12-30,6.95,0.1,0.1,100.0,92.67,86.88,50.92,4.31,156.29
2191,2021-12-31,8.44,0.02,0.02,98.88,95.67,29.21,39.67,6.49,200.83
